created_at;id;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;geo;lang;user_id_str;conversation_id;conversation_id_str;media_url_https;media_type;username
Tue May 16 07:26:10 +0000 2023;1658373256351719400;1658373256351719424;"Dalam waktu satu tahun sejak UU TP-KS disahkan, seperangkat aturan yang direncanakan belum selesai. Pengamat masalah perempuan, keluarga dan generasi dr. Arum Harjanti memberikan tanggapan bahwa negara kelihatan tidak serius memberantas #kekerasan seksual. https://t.co/CjyZx1zT82";0;0;1;2;;in;1634211536871849984;1658373256351719400;1658373256351719424;"";"";_muslimah_daily
Tue May 16 00:00:53 +0000 2023;1658261199598002200;1658261199598002176;"Bener. Pertanyaan "kapan nikah" nya biasa aja.\n\nTapi mostly ada pertanyaan lanjutan like these:\nKm gak takut rahim km kering?\nJangan terlalu pemilih, liat itu anak saya udah cerai 2x sebelum umur 30. Tandanya dia laku 😘 Kamu usia 30 masa gak laku-laku? Jangan jual mahal.";875;442;2770;11154;;in;1326150244585803776;1658261199598002200;1658261199598002176;"";"";SeputarTetangga
Tue May 16 04:58:10 +0000 2023;1658336014304440300;1658336014304440320;"Tuh guys, mulai sekarang kita gaboleh nyebut Revenge Porn lagi ya, karena kalimat tersebut kurang tepat😣\n\nRevenge Porn lebih tepat disebut sebagai Kekerasan Seksual berbasis Gambar atau dengan kata lain Image-based Sexual Abuse (IBSA).\n\nKekerasan Seksual Berbasis Gambar ini juga… https://t.co/BDul3zywcL";93;178;102;244;;in;3102442327;1658336014304440300;1658336014304440320;"https://pbs.twimg.com/amplify_video_thumb/1658335834599460869/img/OZ81myDTRGMTQ2iV.jpg";"photo";psi_id
Tue May 16 08:24:48 +0000 2023;1658388015176384500;1658388015176384512;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1627866663076139009;1658388015176384500;1658388015176384512;"";"";ngelajunih
Tue May 16 07:47:32 +0000 2023;1658378634170876000;1658378634170875904;"Otak mo pecah karena:\n1. Paper 1 = kekerasan seksual\n2. Paper 2 = perdagangan satwa langka\n3. Paper 3 = whaleshark sustainable tourism \n4. Paper 4 = multi level perspective genderless fashion\n\nBntar. Ini gada nyambung2nya satu sm lain anying";0;0;0;0;;in;185996362;1658378634170876000;1658378634170875904;"";"";ppphal
Tue May 16 08:25:36 +0000 2023;1658388216498765800;1658388216498765830;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1629027779621814272;1658388216498765800;1658388216498765830;"";"";hutasian0233
Tue May 16 07:56:02 +0000 2023;1658380775119802400;1658380775119802368;"Mau dibilang "kekerasan seksual berbasis gambar", "konten kekerasan seksual", dll, kalau sebelumnya konten terkait dibuat atas dasar 'suka sama suka' dan buat dokumentasi pribadi aja, ya itu gak bisa dikategorikan sebagai "konten kekerasan seksual" juga dong harusnya?";0;1;0;1;;in;1259033406333059073;1658380771760181200;1658380771760181249;"";"";ekky1995
Tue May 16 06:43:34 +0000 2023;1658362536931238000;1658362536931237889;"@harimuklas1 @psi_id @Zebimgnl Nah ini setuju. \n\nCuma memang mungkin masih jauh ya. Memahami istilah ‘consent’ dalam konteksi kekerasan seksual aja ramai perdebatan dan banyak salah paham di masyarakat.";0;0;0;0;;in;156283821;1658336014304440300;1658336014304440320;"";"";rtbrl
Tue May 16 07:09:17 +0000 2023;1658369010160013300;1658369010160013312;"Kalau mau savage, jawab gini aja..\n\n"Pemaksaan perkawinan adalah tindak pidana kekerasan seksual loh, Pak/Bu. Apakah njenengan sudah siap diancam dengan sanksi pidana paling lama 9 (sembilan) tahun penjara dan denda paling banyak Rp200 juta?"\n\n😌";1;1;0;5;;in;92804304;1658369010160013300;1658369010160013312;"";"";shallypristine
Tue May 16 08:21:54 +0000 2023;1658387284205666300;1658387284205666304;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1629035413800357889;1658387284205666300;1658387284205666304;"";"";jogaknina
Tue May 16 07:26:11 +0000 2023;1658373263465271300;1658373263465271296;"Bahas Kekerasan Seksual, Mahasiswa KKN Kelompok 7 Universitas Bhayangkara menggelar Seminar di SMA Negeri 3 Tambun Selatan https://t.co/BSB5QBC2Jh";0;0;0;0;;in;1141655023945830401;1658373263465271300;1658373263465271296;"";"";Shrv45880105
Tue May 16 08:27:37 +0000 2023;1658388722042425300;1658388722042425345;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1629029303680901121;1658388722042425300;1658388722042425345;"";"";ekolina865
Tue May 16 07:00:01 +0000 2023;1658366677502017500;1658366677502017536;"Jingga mengalami #kekerasan seksual, tak hanya secara fisik, tapi juga verbal.\n\nBgmn ia melaluinya?\n\nSimak kisahnya dalam #AdaPredatordiRuangKerja\nhttps://t.co/EZRVasVbAG\n\n#PodcastIndonesia https://t.co/Fj83DC4ZMi";0;0;0;0;;in;124390203;1658366677502017500;1658366677502017536;"https://pbs.twimg.com/ext_tw_video_thumb/1658314077326942210/pu/img/cOvi0Dq6wr1bb3ko.jpg";"photo";beritaKBR
Tue May 16 07:03:58 +0000 2023;1658367673485635600;1658367673485635584;"Bahas Kekerasan Seksual, Mahasiswa KKN Kelompok 7 Universitas Bhayangkara menggelar Seminar di SMA Negeri 3 Tambun Selatan - Infodesaku - https://t.co/hkKLuAum21 https://t.co/5cZ1lCTYcX";0;0;0;0;;in;707914555339333632;1658367673485635600;1658367673485635584;"https://pbs.twimg.com/media/FwO0nGIaIAI--bx.jpg";"photo";INFODESAKUweb
Tue May 16 08:24:02 +0000 2023;1658387820598419500;1658387820598419456;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1628964517022683137;1658387820598419500;1658387820598419456;"";"";lika_ana2
Tue May 16 08:24:26 +0000 2023;1658387921731477500;1658387921731477505;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1628963002795065344;1658387921731477500;1658387921731477505;"";"";hani_ertih26
Tue May 16 08:22:59 +0000 2023;1658387558404079600;1658387558404079616;"Kekerasan Seksual Berbasis Gambar\n\n#kudahitam\n#politik";0;0;0;0;;in;1629026840215179264;1658387558404079600;1658387558404079616;"";"";gojokkelleng
Tue May 16 07:56:03 +0000 2023;1658380779372834800;1658380779372834816;"Kecuali kalo dari awal kontennya berisikan adegan perkosaan, baru deh tuh layak dikategorikan sebagai "konten kekerasan seksual", "kekerasan seksual berbasis gambar", dan “kekerasan seksual berbasis...." lainnya.";0;0;0;1;;in;1259033406333059073;1658380771760181200;1658380771760181249;"";"";ekky1995
Tue May 16 00:21:30 +0000 2023;1658266389063561200;1658266389063561216;"Meningkatnya Kekerasan Seksual Di Manokwari Bukti Kegagalan Bupati Manokwari https://t.co/YiLOryzDmI";0;0;0;0;;in;1359167173416153095;1658266389063561200;1658266389063561216;"https://pbs.twimg.com/media/FwNYfgOaYAIZUmI.jpg";"photo";MelisaPapua
Tue May 16 00:06:45 +0000 2023;1658262676735426600;1658262676735426560;"@soni_akun_kedua @KompasTV ini masalah kekerasan bukan orientasi seksual. sila lihat lagi tingginya kasus perkosaan dari kaum heteroseksual.";0;0;0;0;;in;1352932285155168256;1658163598248808400;1658163598248808448;"";"";fvckkklyfe
Tue May 16 04:56:29 +0000 2023;1658335588465115100;1658335588465115137;"Sdg menemani perempuan remaja, korban kekerasan seksual di Cangkringan, Sleman. Terimakasih tim penyidik Polres Sleman yg gerak cepat lakukan penyidikan di TKP.";0;2;3;9;;in;83831657;1658335588465115100;1658335588465115137;"";"";budhihermanto
Tue May 16 06:13:00 +0000 2023;1658354844023898000;1658354844023898113;"Seorang pria bernama Farel (23) asal Cimahi nekat memasuki kosan dan membius korban untuk melakukan tindakan kekerasan seksual. Farel kini telah dibekuk polisi.https://t.co/udJgXbqVgX";0;0;1;5;;in;69183155;1658354844023898000;1658354844023898113;"";"";detikcom
Mon May 15 21:50:16 +0000 2023;1658228326446817300;1658228326446817280;"@tanyakanrl Zinah adalah perilaku yg menentang kesakralan ikatan(terutama perkawinan), menodai kesucian tubuh, menodai kesakralan hubungan seksual, menuntun kpd dosa lain(berbohong, kekerasan, dll), menjadi ganjalan dan aib di hati/komunitas serta merusak diri rohani.";0;0;0;0;;in;847552284972072960;1658045808498073600;1658045808498073601;"";"";anti_tesis
Tue May 16 00:22:01 +0000 2023;1658266516553621500;1658266516553621504;"Meningkatnya Kekerasan Seksual Di Manokwari Bukti Kegagalan Bupati Manokwari https://t.co/dVUI8gu3Zn";0;0;0;1;;in;1357086610882351104;1658266516553621500;1658266516553621504;"https://pbs.twimg.com/media/FwNYm9OaMAALkxB.jpg";"photo";RumbiakP
Tue May 16 04:02:20 +0000 2023;1658321961100140500;1658321961100140549;"@Starryeonz Budaya victim blaming emang udah mengakar di pikiran masyarakat wakanda. Mulai dari kekerasan seksual, pencurian, sampe diskriminasi pokoknya semua salah si korban karna kurang "menjaga diri".";0;0;0;2;;in;469130979;1658297508450422800;1658297508450422785;"";"";dikignwn
Tue May 16 02:00:59 +0000 2023;1658291422112661500;1658291422112661506;"Masyarakat Harus Berani Menyuarakan Kekerasan Seksual https://t.co/ym2Gsf1hpn";0;0;0;0;;in;2392460208;1658291422112661500;1658291422112661506;"";"";jawapos
Tue May 16 04:58:10 +0000 2023;1658336014304440300;1658336014304440320;"Tuh guys, mulai sekarang kita gaboleh nyebut Revenge Porn lagi ya, karena kalimat tersebut kurang tepat😣\n\nRevenge Porn lebih tepat disebut sebagai Kekerasan Seksual berbasis Gambar atau dengan kata lain Image-based Sexual Abuse (IBSA).\n\nKekerasan Seksual Berbasis Gambar ini juga… https://t.co/BDul3zywcL";93;178;102;244;;in;3102442327;1658336014304440300;1658336014304440320;"https://pbs.twimg.com/amplify_video_thumb/1658335834599460869/img/OZ81myDTRGMTQ2iV.jpg";"photo";psi_id
Tue May 16 05:59:45 +0000 2023;1658351510391242800;1658351510391242754;"Kalau memang Revenge Porn dinilai negatif dan makin menyudutkan korban kekerasan seksual sehingga harus diganti dengan kalimat Image Base Sexual Abuse, siapa yg harus menggaungkan kalimat tersebut biar makin familiar dipakai, pers dulu baru masyarakat ikut, atau sebaliknya? Satu…";5;30;86;602;;in;1226038913707282433;1658351510391242800;1658351510391242754;"";"";mazzini_gsp
Tue May 16 01:48:59 +0000 2023;1658288404793270300;1658288404793270272;"@VIVAcoid Gw pendukung PA 212, tapi kalo udah begini sih jd ilang respect sama PA 212. Kasus pelecehan, pencabulan, kekerasan seksual thd 13 santriwati di Bandung kok mereka diem aja, pesantren AlZaytun pake salam yahudi meneng bae, apa itu bukan penistaan? Sok paling bener";0;0;0;0;;in;1392202644;1657628192876925000;1657628192876924929;"";"";herodotus13
Tue May 16 03:51:00 +0000 2023;1658319108482506800;1658319108482506752;"Ngeri! Pria asal Cimahi nekat membius seorang perempuan, dan melakukan tindakan kekerasan seksual di indekos.\n\nVia @detik_jabar \nhttps://t.co/MLpGT3iuej";1;1;0;4;;in;69183155;1658319108482506800;1658319108482506752;"";"";detikcom
Tue May 16 02:12:29 +0000 2023;1658294315876221000;1658294315876220933;"Terbaru di Warta Feminis; No One Left Behind dalam Perjuangan Keadilan bagi Perempuan Adat Korban Kekerasan Seksual\nhttps://t.co/QM1oOG3tSA https://t.co/sWP6dlR6Uf";0;0;1;9;;in;147415595;1658294315876221000;1658294315876220933;"https://pbs.twimg.com/media/FwNx5FLaQAAdHc7.jpg";"photo";jurnalperempuan
Tue May 16 03:01:54 +0000 2023;1658306752318967800;1658306752318967808;"Marak Kekerasan Seksual, UPTD PPA Beberkan Penyebabnya https://t.co/0ZD5OwrIZ8 #KekerasanSeksual #muslimin #UPTDPPA";0;0;0;0;;in;89877164;1658306752318967800;1658306752318967808;"";"";fajaronline
Mon May 15 22:47:18 +0000 2023;1658242679824875500;1658242679824875520;"Hubungan seksual terhadap anak, dengan ataupun tanpa kekerasan adalah kekerasan seksual, dan merupakan tindak pidana.\n\nHal ini diatur Pasal 76D,Pasal 81 ayat(2) UU Perlindungan Anak dan Pasal 4 ayat(2) huruf c jo Pasal 15 huruf g UU TPKS. \nPersetujuan Anak tidak relevan!\n@ICJRid";0;0;0;0;;in;179868023;1658242679824875500;1658242679824875520;"";"";CuaLadh
Mon May 15 19:55:06 +0000 2023;1658199345815257000;1658199345815257088;"lagian kenapa sih bir berani bener ngambil judul kekerasan seksual😭";0;1;0;0;;in;1341625329371103233;1658199345815257000;1658199345815257088;"";"";heybiru
Mon May 15 06:17:10 +0000 2023;1657993506399600600;1657993506399600641;""Karena dia (korban) kan ditelepon (untuk ke kontrakan pelaku), dia datang. Kalau pemerkosaan itu dari awal dia sudah enggak mau," kata polisi. https://t.co/JHCNN3QsKZ";664;373;302;1335;;in;23343960;1657993506399600600;1657993506399600641;"";"";kompascom
Tue May 16 06:04:30 +0000 2023;1658352706615136300;1658352706615136257;"Modus baru kekerasan seksual dengan meminta foto payudara atau pap tt berdalih penelitian dialami sejumlah warganet. Bagaimana cara pelaku beraksi? #Terbaru https://t.co/zP4ZP33hBM";0;0;2;0;;in;2388795571;1658352706615136300;1658352706615136257;"";"";mojokdotco
Tue May 16 06:31:34 +0000 2023;1658359518085152800;1658359518085152768;"Tri Rismaharini Bertemu Korban dan Pelaku Kekerasan Seksual di Jepara \nhttps://t.co/1m2PptxwUM";0;0;0;0;;in;952209315225579520;1658359518085152800;1658359518085152768;"";"";klik_faktaCom
Tue May 16 03:28:08 +0000 2023;1658313354887446500;1658313354887446528;"Ngeri! Pria asal Cimahi nekat membius seorang perempuan, dan melakukan tindakan kekerasan seksual di indekos.\nhttps://t.co/9ZWlRlolUd";0;0;0;0;;in;1476518126342660098;1658313354887446500;1658313354887446528;"";"";detik_jabar
Tue May 16 06:39:25 +0000 2023;1658361491937177600;1658361491937177600;"@psi_id @Zebimgnl Ayo dong capres2 kita ga ada yg mau bahas soal kekerasan seksual &amp; transportasi umum nih?";0;0;0;0;;in;3699063374;1658336014304440300;1658336014304440320;"";"";8612fan
Mon May 15 12:43:04 +0000 2023;1658090619775111200;1658090619775111169;"Kenali Faktor Kerentanan Penyebab Kekerasan Seksual\n\nKekerasan seksual dapat disebabkan oleh beberapa faktor, yaitu faktor individu, lingkungan, dan hubungan\n\nhttps://t.co/iqCYddOnwy";0;0;1;0;;in;1701216020;1658090619775111200;1658090619775111169;"";"";skmamanat
Mon May 15 15:06:44 +0000 2023;1658126775476469800;1658126775476469767;"Tenang saja, formulir bersifat anonim dan kerahasiaan pengisi form akan tetap terjaga. \nTetap semangat dan jangan lupa bahagia! 😊\n\nNb : Untuk permasalahan terkait kekerasan seksual dan perundungan akan dikonsulkan kepada ULTKSP untuk mendapatkan penanganan yang lebih tepat.";0;1;0;0;;in;1360837430333476864;1658126571738112000;1658126571738112003;"";"";himkajaya
Mon May 15 12:17:38 +0000 2023;1658084218407383000;1658084218407383040;"Tim Gabungan Pencari Fakta mencatat 1.190 org tewas ter/di-bakar. Komnas Perempuan mendata sedikitnya 85 korban kekerasan seksual yg sebagian besar perempuan Tionghoa. Ratusan, mungkin ribuan org luka2. Tapi kita tau mereka pny keluarga. Bayangkan jutaan org menyimpan luka batin";0;1;0;0;;in;46313316;1658084215605559300;1658084215605559297;"";"";nurdiyansah
Mon May 15 13:18:22 +0000 2023;1658099504493777000;1658099504493776897;"Kasus Kekerasan dan pelecehan seksual bisa terjadi kepada laki-laki #pekerja #pelecehan #keptv https://t.co/MQ4VoS4fNx https://t.co/ugId9SZDLl";0;0;0;0;;in;1739852486;1658099504493777000;1658099504493776897;"https://pbs.twimg.com/media/FwLAtoraEAAsy_p.jpg";"photo";spkepspsi
Mon May 15 16:40:39 +0000 2023;1658150411264749600;1658150411264749568;"Diduga Pelaku Kekerasan Seksual, WN Korea Selatan Ditolak Masuk ke Bali https://t.co/37Lq4VW9cq";0;0;0;0;;in;1331398540858249218;1658150411264749600;1658150411264749568;"";"";21BeritaTerkini
Mon May 15 12:00:39 +0000 2023;1658079946483351600;1658079946483351554;"Anda juga dapat melihat jumlah kasus kekerasan dan kejahatan seksual di sekitar anda melalui peta di home https://t.co/RFY5hvcl2N";0;0;0;0;;in;2479565004;1658079946483351600;1658079946483351554;"https://pbs.twimg.com/media/FwKu7MnXgAAiI1-.png";"photo";SaveFamilyID
Mon May 15 13:51:35 +0000 2023;1658107862369927200;1658107862369927168;"Sosialisasi UU Tindak Pidana Kekerasan Seksual Langkah Awal Perkuat Kolaborasi https://t.co/x8xZlHKY0D";0;0;0;0;;in;808928579228696577;1658107862369927200;1658107862369927168;"";"";tega_ya
Mon May 15 10:35:07 +0000 2023;1658058421365788700;1658058421365788673;"Amnesty Minta Negara Tak Lupa Usut Kekerasan Seksual dalam Kerusuhan Mei 1998 #TempoNasional https://t.co/zCg6U3u4zI";0;0;0;0;;in;18129942;1658058421365788700;1658058421365788673;"";"";tempodotco
Mon May 15 14:29:18 +0000 2023;1658117354432213000;1658117354432212994;"Satgas PPKS UPNVJ ini terbentuk pasca dikeluarkannya Peraturan Menteri Pendidikan dan Kebudayaan Riset dan Teknologi (Permendikbud Ristek) No. 30 Tahun 2021 tentang Pencegahan dan Penanganan Kekerasan Seksual di Lingkungan Perguruan Tinggi.";0;1;0;0;;in;540745817;1658117351567507500;1658117351567507459;"";"";LPMaspirasi
Mon May 15 09:43:40 +0000 2023;1658045474597908500;1658045474597908482;"Pada 13-15 Mei 1998, terjadi kerusuhan besar yang terjadi di beberapa kota di Indonesia. Selama kerusuhan, terjadi penjarahan, penghancuran toko dan rumah, penganiayaan, pembunuhan, serta kekerasan seksual. https://t.co/RpbGrQwU9o";1;1;2;3;;in;842678935817142272;1658045468084150300;1658045468084150279;"https://pbs.twimg.com/media/FwKB4NRaIAAHpWf.jpg";"photo";amnestyindo
Mon May 15 13:30:08 +0000 2023;1658102464103739400;1658102464103739392;"@optimustist Bener kak, aku juga merasa kalo sebenernya isu pelecehan/kekerasan seksual misalnya, itu concern bersama, tapi suka males duluan untuk ikut speak up karena isu kayak gitu sering dipake liberal/feminis buat menafikan hal-hal preventif kayak menutup aurat misalnya.";0;1;0;0;;in;1272246396;1657927072705302500;1657927072705302530;"";"";tweetsbyfarah
Mon May 15 09:41:12 +0000 2023;1658044853190799400;1658044853190799366;"THAATTT KEKERASAN SEKSUAL 😭";0;1;1;1;;in;1526583598563721216;1658044853190799400;1658044853190799366;"";"";buwubelly
Mon May 15 14:02:31 +0000 2023;1658110615053914000;1658110615053914112;"Mensos Soroti Banyak Kasus Kekerasan Seksual Anak di Batang https://t.co/Wf4f2rFFYe";0;0;0;0;;in;1476517260357365761;1658110615053914000;1658110615053914112;"";"";detik_jateng
Mon May 15 04:32:48 +0000 2023;1657967239801499600;1657967239801499650;"welcome, kazu! https://t.co/BIVCuiX0yt";1;1;1;6;;en;1515226806856855554;1657967159396663300;1657967159396663297;"https://pbs.twimg.com/media/FwJIY18aMAQ0GiV.jpg";"photo";moonahida
Mon May 15 06:17:10 +0000 2023;1657993506399600600;1657993506399600641;""Karena dia (korban) kan ditelepon (untuk ke kontrakan pelaku), dia datang. Kalau pemerkosaan itu dari awal dia sudah enggak mau," kata polisi. https://t.co/JHCNN3QsKZ";664;373;302;1335;;in;23343960;1657993506399600600;1657993506399600641;"";"";kompascom
Mon May 15 14:35:05 +0000 2023;1658118810841251800;1658118810841251841;"Kapolres Morowali: Tidak Ada Kekerasan Seksual dalam Kasus Pembunuhan Agnes Retni Anggraeni https://t.co/17nsngkVpW";0;0;0;0;;in;757779742833512448;1658118810841251800;1658118810841251841;"";"";KarebaToraya
Mon May 15 13:18:18 +0000 2023;1658099487825604600;1658099487825604610;"STOP kekerasan dan pelecehan seksual di dunia kerja #pekerja #keptv https://t.co/m3I0FReH1N https://t.co/PSVZiob6Pf";0;0;0;0;;in;1739852486;1658099487825604600;1658099487825604610;"https://pbs.twimg.com/media/FwLAsqXaAAEc_O_.jpg";"photo";spkepspsi
